,domain,grid_id,webview_height,webview_width,displays,clicks,landed_clicks,non_bounced_clicks,closing_events,avg_last_second_framerate,sov_short_ttc,sov_short_ttc_global,sov_short_ttc_score,broken
575,ID_3562,333519,250.0,300.0,1048178.0,233.0,178.0,68.0,23.0,67.61437908496733,0.036853,0.053200476,-0.012481259,0.0
576,ID_1117,333519,250.0,300.0,12084.0,22.0,16.0,6.0,9.0,65.09375,0.16962026,0.04933426,0.120285995,0.0
577,ID_3456,333519,250.0,300.0,131292.0,43.0,35.0,10.0,2.0,66.41538461538461,0.029168481,0.053200476,-0.024031995,0.0
578,ID_1604,333519,250.0,300.0,572799.0,21.0,19.0,9.0,1.0,63.0,0.03617571,0.104358725,-0.013158551,0.0
579,ID_2380,333519,250.0,300.0,71478.0,32.0,27.0,15.0,1.0,56.083333333333336,0.013461539,0.04933426,-0.035872724,0.0
580,ID_480,333519,250.0,300.0,20637.0,26.0,19.0,6.0,2.0,58.6,0.029072957,0.04933426,-0.020261304,0.0
581,ID_1189,333519,250.0,300.0,29462.0,17.0,13.0,4.0,6.0,63.24,0.020522388,0.053200476,-0.032678086,0.0
582,ID_1222,333519,250.0,300.0,17462.0,19.0,13.0,4.0,3.0,47.37931034482759,0.021028038,0.04933426,-0.028306223,0.0
583,ID_1432,333519,250.0,300.0,25306.0,17.0,14.0,7.0,1.0,60.333333333333336,0.040201005,0.053200476,-0.012999471,0.0
584,ID_1632,333519,250.0,300.0,44284.0,15.0,13.0,5.0,1.0,57.06666666666667,0.005027933,0.04933426,-0.04430633,0.0
585,ID_2609,333519,250.0,300.0,16914.0,21.0,8.0,4.0,26.0,61.41935483870968,0.38260433,0.04933426,0.33327007,1.0
586,ID_3308,333519,250.0,300.0,7920.0,10.0,6.0,3.0,,57.888888888888886,0.14571428,0.04933426,0.096380025,0.0
587,ID_1514,333519,250.0,300.0,26014.0,33.0,28.0,17.0,3.0,61.86666666666667,0.013662736,0.053200476,-0.035671525,0.0
588,ID_1910,333519,250.0,300.0,63531.0,35.0,30.0,15.0,9.0,70.72972972972973,0.013840831,0.04933426,-0.03549343,0.0
589,ID_482,333519,250.0,300.0,36797.0,18.0,16.0,5.0,2.0,68.0909090909091,0.025,0.04933426,-0.024334261,0.0
590,ID_1899,333519,250.0,300.0,15474.0,4.0,1.0,1.0,3.0,67.25,0.020942409,0.04933426,-0.028391853,0.0
591,ID_3278,333519,250.0,300.0,23554.0,45.0,33.0,7.0,4.0,64.05263157894737,,,,0.0
592,ID_3516,333519,250.0,300.0,30910.0,28.0,24.0,11.0,3.0,59.725,0.013110846,0.04933426,-0.036223415,0.0
593,ID_2396,333519,,,,,,,,,,,,
594,ID_1374,333519,250.0,300.0,12297.0,25.0,21.0,10.0,1.0,68.66666666666667,0.020895522,0.04933426,-0.02843874,0.0
595,ID_1024,333519,250.0,300.0,51504.0,13.0,11.0,5.0,,61.07692307692308,0.024282562,0.04933426,-0.0250517,0.0
596,ID_1639,333519,250.0,300.0,17899.0,18.0,13.0,4.0,2.0,51.892857142857146,0.004070004,0.04933426,-0.04526426,0.0
597,ID_864,333519,250.0,300.0,49354.0,28.0,22.0,7.0,4.0,52.21875,0.009053498,0.04933426,-0.040280763,0.0
598,ID_177,333519,250.0,300.0,59433.0,56.0,47.0,15.0,4.0,58.72058823529412,0.019141465,0.04933426,-0.030192796,0.0
599,ID_2389,333519,250.0,300.0,188980.0,14.0,11.0,3.0,,49.07692307692308,0.050724637,0.053200476,0.0013903761,0.0
600,ID_2717,333519,250.0,300.0,26064.0,10.0,8.0,5.0,1.0,52.16666666666666,0.023067331,0.04933426,-0.02626693,0.0
601,ID_3135,333519,250.0,300.0,9979.0,33.0,28.0,12.0,6.0,74.88888888888889,0.0040849675,0.04933426,-0.045249294,0.0
602,ID_146,333519,250.0,300.0,141931.0,66.0,57.0,25.0,4.0,64.77906976744185,0.022496691,0.053200476,-0.030703785,0.0
603,ID_2162,333519,250.0,300.0,15812.0,7.0,6.0,1.0,,53.142857142857146,0.0052122115,0.04933426,-0.04412205,0.0
604,ID_317,333519,250.0,300.0,6901.0,6.0,6.0,3.0,2.0,53.125,0.024324324,0.04933426,-0.025009938,0.0
605,ID_573,333519,250.0,300.0,81660.0,128.0,117.0,43.0,4.0,59.51552795031056,0.005594406,0.04933426,-0.043739855,0.0
606,ID_2048,333519,250.0,300.0,79375.0,13.0,5.0,4.0,1.0,74.91666666666667,0.05982906,0.04933426,0.010494798,0.0
607,ID_937,333519,250.0,300.0,194529.0,155.0,131.0,43.0,13.0,65.60103626943005,0.03194103,0.053200476,-0.021259444,0.0
608,ID_2687,333519,250.0,300.0,52386.0,19.0,17.0,6.0,,57.47826086956522,0.029284164,0.04933426,-0.020050097,0.0
609,ID_2303,333519,250.0,300.0,41587.0,6.0,3.0,0.0,3.0,68.6,0.02020202,0.04933426,-0.029132241,0.0
610,ID_2553,333346,250.0,300.0,35323.0,20.0,14.0,7.0,2.0,53.54166666666666,0.02163833,0.053200476,-0.027695931,0.0
611,ID_2563,333346,250.0,300.0,37342.0,37.0,33.0,11.0,,59.57142857142857,0.008498584,0.04933426,-0.04083568,0.0
612,ID_2277,333346,250.0,300.0,13380.0,20.0,18.0,14.0,1.0,62.34782608695652,0.004497751,0.04933426,-0.04483651,0.0
613,ID_1603,333346,250.0,300.0,4392.0,28.0,24.0,8.0,,68.41071428571429,0.002444988,0.04933426,-0.046889275,0.0
614,ID_2575,333346,250.0,300.0,27815.0,27.0,22.0,12.0,8.0,38.77142857142857,0.036821704,0.04933426,-0.012512556,0.0
615,ID_516,333346,250.0,300.0,38248.0,17.0,11.0,2.0,2.0,64.52,,,,0.0
616,ID_177,333346,250.0,300.0,18768.0,14.0,12.0,3.0,,62.875,0.019141465,0.04933426,-0.030192796,0.0
617,ID_1888,333346,250.0,300.0,5460.0,4.0,0.0,0.0,3.0,28.5,0.2522365,0.04933426,0.20290223,1.0
618,ID_1607,333346,250.0,300.0,4552.0,6.0,6.0,2.0,,56.57142857142857,,,,0.0
619,ID_2894,333346,250.0,300.0,588427.0,14.0,10.0,4.0,,41.84615384615385,0.043753598,0.04933426,-0.005580663,0.0
620,ID_1591,333346,250.0,300.0,25616.0,20.0,18.0,9.0,2.0,75.9375,0.027944112,0.04933426,-0.02139015,0.0
621,ID_247,333346,250.0,300.0,20273.0,13.0,13.0,4.0,1.0,61.11764705882353,,,,0.0
622,ID_962,333346,,,,,,,,,,,,
623,ID_3466,333346,250.0,300.0,25082.0,24.0,19.0,14.0,1.0,75.52,0.023114355,0.04933426,-0.026219906,0.0
624,ID_1560,333346,250.0,300.0,12218.0,17.0,10.0,3.0,16.0,49.05882352941177,,,,0.0
625,ID_84,333346,250.0,300.0,6288.0,26.0,6.0,0.0,25.0,49.82142857142857,0.029599732,0.04933426,-0.01973453,1.0
626,ID_643,333346,250.0,300.0,4955.0,10.0,1.0,0.0,,41.09090909090909,0.32061628,0.04933426,0.27128202,1.0
627,ID_1501,333346,250.0,300.0,4624554.0,3903.0,3286.0,1149.0,243.0,59.86136049723757,0.025894897,0.04933426,-0.023439365,0.0
628,ID_409,333346,250.0,300.0,20104.0,13.0,0.0,0.0,11.0,69.3529411764706,0.26163417,0.04933426,0.2122999,1.0
629,ID_1117,333346,250.0,300.0,39269.0,38.0,31.0,7.0,66.0,56.22413793103448,0.16962026,0.04933426,0.120285995,0.0
630,ID_1330,333346,250.0,300.0,234426.0,48.0,44.0,29.0,1.0,61.79365079365079,0.0311804,0.104358725,-0.018153861,0.0
631,ID_2611,333346,250.0,300.0,18164.0,16.0,11.0,3.0,3.0,65.55555555555556,0.04050834,0.04933426,-0.008825921,0.0
632,ID_473,333346,250.0,300.0,83418.0,15.0,15.0,5.0,3.0,63.642857142857146,0.034923606,0.053200476,-0.014410657,0.0
633,ID_1915,333346,250.0,300.0,26069.0,10.0,9.0,4.0,1.0,59.833333333333336,,,,0.0
634,ID_2125,333346,250.0,300.0,50604.0,22.0,16.0,5.0,6.0,52.06666666666667,0.039078157,0.04933426,-0.010256105,0.0
635,ID_1894,333346,250.0,300.0,9693.0,18.0,13.0,7.0,7.0,63.61538461538461,0.25146198,0.04933426,0.20212772,0.0
636,ID_3160,333346,250.0,300.0,58476.0,16.0,9.0,2.0,13.0,55.27777777777778,0.047128927,0.04933426,-0.0022053341,0.0
637,ID_2354,333346,250.0,300.0,352998.0,115.0,94.0,31.0,17.0,57.99305555555556,0.009708738,0.04933426,-0.039625525,0.0
638,ID_2956,333346,250.0,300.0,23018.0,82.0,71.0,49.0,2.0,63.54477611940298,0.0,0.04933426,-0.04933426,0.0
639,ID_388,333346,250.0,300.0,16912.0,16.0,14.0,2.0,1.0,75.88235294117646,0.016819572,0.04933426,-0.03251469,0.0
640,ID_1779,333346,250.0,300.0,13205.0,11.0,11.0,5.0,3.0,52.76470588235294,,,,0.0
641,ID_1652,333346,250.0,300.0,548745.0,359.0,292.0,140.0,172.0,58.29072164948454,0.07332351,0.04933426,0.023989245,0.0
642,ID_2554,333346,250.0,300.0,3479.0,18.0,16.0,8.0,5.0,65.66666666666667,,,,0.0
643,ID_2500,333346,,,,,,,,,,,,
644,ID_2257,333346,250.0,300.0,23538.0,8.0,7.0,5.0,,57.6,0.013485477,0.053200476,-0.035848785,0.0
645,ID_582,333346,250.0,300.0,7325.0,12.0,11.0,10.0,,59.0,0.0122358175,0.04933426,-0.037098445,0.0
646,ID_140,333346,250.0,300.0,81952.0,63.0,55.0,35.0,9.0,62.27692307692308,0.25641027,0.053200476,0.20320979,0.0
647,ID_349,333346,250.0,300.0,10590.0,12.0,11.0,5.0,1.0,72.5,0.015698588,0.04933426,-0.033635676,0.0
648,ID_638,333346,250.0,300.0,313240.0,90.0,58.0,27.0,25.0,69.55555555555556,0.034431137,0.04933426,-0.0149031235,0.0
649,ID_518,333346,250.0,300.0,180910.0,21.0,17.0,14.0,6.0,57.47368421052632,0.0061728396,0.04933426,-0.043161422,0.0
650,ID_661,333346,,,,,,,,,,,,
651,ID_139,333346,,,24033.0,,,,,,0.010376135,0.053200476,-0.0013806807,1.0
652,ID_3366,333346,250.0,300.0,2174.0,7.0,7.0,1.0,,56.0,0.013833992,0.04933426,-0.03550027,0.0
653,ID_2145,333346,250.0,300.0,40635.0,2.0,0.0,0.0,,270.0,0.014981274,0.053200476,-0.0029486397,1.0
654,ID_2670,333346,250.0,300.0,41455.0,22.0,17.0,10.0,13.0,61.2,0.021173356,0.04933426,-0.028160905,0.0
655,ID_1357,333346,250.0,300.0,25172.0,24.0,14.0,6.0,2.0,66.2,0.012945434,0.04933426,-0.036388826,0.0
656,ID_458,333346,250.0,300.0,757882.0,146.0,128.0,56.0,4.0,59.0096618357488,0.25342464,0.053200476,0.2040904,0.0
657,ID_1920,333346,250.0,300.0,8277.0,20.0,20.0,8.0,,60.44117647058823,,,,0.0
658,ID_1240,333346,250.0,300.0,29589.0,56.0,15.0,2.0,216.0,27.93877551020408,0.13,0.04933426,0.08066574,1.0
659,ID_1382,333346,250.0,300.0,7660.0,10.0,8.0,5.0,1.0,60.66666666666666,0.053475134,0.04933426,0.0041408734,0.0
660,ID_279,333346,250.0,300.0,138178.0,150.0,125.0,69.0,13.0,62.45762711864407,0.022020726,0.04933426,-0.027313536,0.0
661,ID_17,333346,250.0,300.0,10368.0,23.0,19.0,9.0,4.0,62.52,,,,0.0
662,ID_1427,333346,250.0,300.0,118192.0,9.0,6.0,4.0,49.0,66.88888888888889,0.14901257,0.053200476,0.09581209,0.0
663,ID_3056,333346,250.0,300.0,63463.0,39.0,30.0,12.0,4.0,56.654545454545456,0.011940299,0.04933426,-0.037393965,0.0
664,ID_1099,333346,250.0,300.0,8376.0,13.0,10.0,8.0,,36.41666666666666,0.0132231405,0.04933426,-0.03611112,0.0
665,ID_2870,333346,250.0,300.0,2362.0,10.0,7.0,4.0,34.0,66.83333333333333,0.035650622,0.04933426,-0.013683638,0.0
666,ID_877,333346,250.0,300.0,147885.0,11.0,6.0,5.0,,63.8,0.041697416,0.04933426,-0.0076368446,0.0
667,ID_1869,333346,250.0,300.0,24815.0,8.0,7.0,2.0,,47.7,0.009864365,0.04933426,-0.039469898,0.0
668,ID_1614,333346,,,,,,,,,,,,
669,ID_1734,333346,250.0,300.0,3991.0,38.0,38.0,14.0,,64.38571428571429,0.006060606,0.04933426,-0.043273654,0.0
670,ID_1770,333346,,,,,,,,,,,,
671,ID_549,333346,250.0,300.0,34853.0,21.0,2.0,2.0,,45.9,0.8181818,0.053200476,0.7688476,1.0
672,ID_2114,333346,250.0,300.0,291228.0,14.0,11.0,6.0,3.0,30.75,0.06358381,0.053200476,0.014249554,0.0
673,ID_136,333346,250.0,300.0,21090.0,14.0,9.0,1.0,,2.5,0.019248256,0.04933426,-0.030086005,1.0
674,ID_2142,333346,250.0,300.0,3792.0,6.0,5.0,3.0,,68.83333333333333,0.034810126,0.04933426,-0.014524135,0.0
675,ID_933,333346,250.0,300.0,18784.0,6.0,6.0,3.0,,44.0,0.010824313,0.04933426,-0.03850995,0.0
676,ID_1205,333346,250.0,300.0,68522.0,41.0,35.0,11.0,,59.4875,0.09884869,0.04933426,0.049514435,0.0
677,ID_3382,333346,250.0,300.0,52424.0,543.0,143.0,46.0,499.0,34.898924731182795,0.113714695,0.04933426,0.06438043,1.0
678,ID_599,333346,250.0,300.0,51162.0,19.0,8.0,1.0,,2.3255813953488373,0.016906437,0.04933426,-0.032427825,1.0
679,ID_844,333346,250.0,300.0,56495.0,46.0,41.0,25.0,5.0,71.51923076923077,0.02503477,0.04933426,-0.024299491,0.0
680,ID_720,333346,250.0,300.0,998606.0,183.0,172.0,73.0,5.0,95.74329501915707,0.4750234,0.053200476,0.42568913,0.0
681,ID_576,333346,250.0,300.0,33596.0,2.0,2.0,1.0,,30.5,0.13681592,0.053200476,0.087481655,0.0
682,ID_489,333346,250.0,300.0,15286.0,76.0,19.0,7.0,10.0,38.9125,0.5751055,0.04933426,0.5257712,1.0
683,ID_1075,333346,250.0,300.0,4006.0,8.0,6.0,4.0,3.0,68.5,0.02245509,0.04933426,-0.02687917,0.0
684,ID_580,333346,250.0,300.0,106883.0,58.0,34.0,8.0,2.0,64.09677419354838,,,,1.0
685,ID_1074,333346,,,,,,,,,,,,
686,ID_2854,333346,250.0,300.0,4025.0,5.0,3.0,1.0,2.0,46.71428571428572,0.01489573,0.04933426,-0.03443853,0.0
687,ID_2190,333346,250.0,300.0,82868.0,47.0,43.0,20.0,2.0,80.94736842105263,0.027855154,0.053200476,-0.021479107,0.0
688,ID_2817,333346,250.0,300.0,2081.0,7.0,6.0,2.0,2.0,56.333333333333336,,,,0.0
689,ID_2419,333346,250.0,300.0,30477.0,33.0,31.0,21.0,,66.91428571428571,0.01715375,0.04933426,-0.032180514,0.0
690,ID_651,333346,250.0,300.0,10155.0,30.0,24.0,10.0,17.0,46.935483870967744,0.04028133,0.04933426,-0.009052931,0.0
691,ID_1134,333346,250.0,300.0,10934.0,30.0,10.0,2.0,65.0,73.88235294117646,0.32300422,0.04933426,0.27366993,1.0
692,ID_2303,333346,250.0,300.0,25587.0,10.0,7.0,2.0,,75.92857142857143,0.02020202,0.04933426,-0.029132241,0.0
693,ID_1985,333346,250.0,300.0,6901.0,11.0,8.0,2.0,1.0,52.13333333333333,0.002202643,0.04933426,-0.047131617,0.0
694,ID_2972,333346,250.0,300.0,96984.0,30.0,9.0,6.0,1.0,24.742857142857144,0.09837631,0.04933426,0.049042054,1.0
695,ID_1425,333346,250.0,300.0,97190.0,25.0,20.0,8.0,2.0,72.08,0.01190187,0.04933426,-0.03743239,0.0
696,ID_25,333346,250.0,300.0,47822.0,23.0,22.0,14.0,1.0,58.516129032258064,0.005319149,0.04933426,-0.044015113,0.0
697,ID_733,333346,250.0,300.0,2077.0,6.0,4.0,3.0,4.0,68.83333333333333,0.019900497,0.04933426,-0.029433765,0.0
698,ID_2755,333346,,,34730.0,,,,,,0.007125891,0.053200476,-0.044457205,1.0
699,ID_1163,333346,250.0,300.0,394017.0,254.0,228.0,122.0,7.0,71.5304347826087,0.005054095,0.053200476,-0.044280168,0.0
700,ID_2744,333346,250.0,300.0,69213.0,17.0,14.0,5.0,5.0,47.26315789473684,0.03368421,0.053200476,-0.019516265,0.0
701,ID_2969,333346,250.0,300.0,7004.0,12.0,8.0,4.0,,76.8125,,,,0.0
702,ID_2584,333346,250.0,300.0,11196.0,22.0,20.0,7.0,5.0,64.73684210526316,0.021634616,0.04933426,-0.027699646,0.0
703,ID_3288,333346,250.0,300.0,23830.0,20.0,18.0,10.0,3.0,53.29166666666666,0.019031141,0.04933426,-0.03030312,0.0
704,ID_673,333346,250.0,300.0,281080.0,36.0,33.0,13.0,4.0,77.42,0.02661597,0.04933426,-0.022718292,0.0
705,ID_3314,333346,250.0,300.0,2247.0,18.0,6.0,1.0,21.0,57.52173913043478,0.41298378,0.04933426,0.36364952,1.0
706,ID_2274,333346,250.0,300.0,33170.0,4.0,4.0,1.0,4.0,97.25,0.36438355,0.04933426,0.3150493,0.0
707,ID_300,333346,250.0,300.0,983696.0,236.0,180.0,74.0,33.0,65.20138888888889,0.021782178,0.04933426,-0.027552083,0.0
708,ID_2715,333346,250.0,300.0,8204.0,14.0,10.0,2.0,,61.22727272727273,0.005449591,0.04933426,-0.04388467,0.0
709,ID_277,333346,250.0,300.0,40027.0,57.0,50.0,26.0,11.0,59.63291139240506,0.0043668123,0.04933426,-0.04496745,0.0
710,ID_1835,333346,250.0,300.0,256193.0,300.0,265.0,150.0,18.0,79.91269841269842,0.02173913,0.053200476,-0.02759513,0.0
711,ID_110,333346,250.0,300.0,16401.0,1.0,1.0,0.0,,59.0,0.012933969,0.04933426,-0.036400292,0.0
712,ID_2900,333346,,,,,,,,,,,,
713,ID_27,333346,250.0,300.0,185856.0,32.0,27.0,12.0,12.0,76.66,0.049069375,0.04933426,-0.0002648876,0.0
714,ID_1305,333346,250.0,300.0,84805.0,3.0,2.0,1.0,3.0,44.0,0.47926828,0.053200476,0.42993402,1.0
715,ID_2840,333346,250.0,300.0,6454.0,14.0,11.0,7.0,5.0,50.65,0.06501182,0.04933426,0.015677558,0.0
716,ID_3184,333346,250.0,300.0,4016.0,10.0,9.0,7.0,1.0,60.71428571428572,,,,0.0
717,ID_1512,333346,250.0,300.0,16474.0,7.0,7.0,4.0,,72.22222222222223,0.008,0.04933426,-0.04133426,0.0
718,ID_2851,333346,250.0,300.0,17701.0,5.0,2.0,0.0,15.0,72.0,,,,0.0
719,ID_2954,333346,250.0,300.0,11418.0,10.0,8.0,2.0,3.0,60.57142857142857,0.0067873304,0.04933426,-0.04254693,0.0
720,ID_3421,333346,250.0,300.0,81850.0,59.0,50.0,26.0,3.0,59.37078651685393,0.023349857,0.04933426,-0.025984405,0.0
721,ID_2226,333346,250.0,300.0,14835.0,8.0,5.0,3.0,1.0,74.4,0.07080746,0.04933426,0.021473192,1.0
722,ID_347,333346,250.0,300.0,2936.0,12.0,11.0,6.0,2.0,68.875,0.016981132,0.04933426,-0.03235313,0.0
723,ID_1220,333346,250.0,300.0,5345.0,5.0,4.0,4.0,1.0,69.8,0.052173913,0.04933426,0.0028396514,0.0
724,ID_2934,333346,250.0,300.0,3761.0,3.0,0.0,0.0,,39.0,0.016393442,0.04933426,-0.03294082,0.0
725,ID_62,333346,250.0,300.0,39900.0,9.0,7.0,7.0,1.0,56.66666666666666,0.014164306,0.053200476,-0.03903617,0.0
726,ID_1373,333346,250.0,300.0,656188.0,196.0,177.0,70.0,112.0,58.02575107296137,0.08505722,0.04933426,0.035722956,0.0
727,ID_996,333346,,,,,,,,,,,,
728,ID_3200,333346,250.0,300.0,3514.0,6.0,6.0,5.0,1.0,63.66666666666666,0.024390243,0.04933426,-0.024944019,0.0
729,ID_1830,333346,250.0,300.0,158104.0,31.0,28.0,11.0,15.0,49.885714285714286,0.055989582,0.04933426,0.006655322,0.0
730,ID_272,333346,250.0,300.0,4588.0,13.0,9.0,5.0,5.0,61.69230769230769,,,,0.0
731,ID_202,333346,250.0,300.0,1552935.0,116.0,80.0,43.0,13.0,47.58955223880597,0.037962962,0.053200476,-0.011371299,0.0
732,ID_449,333346,250.0,300.0,9997.0,8.0,7.0,4.0,1.0,53.625,,,,0.0
733,ID_890,333346,250.0,300.0,54891.0,21.0,20.0,7.0,,55.333333333333336,0.009993338,0.053200476,-0.040352225,0.0
734,ID_743,333346,250.0,300.0,36868.0,2.0,1.0,0.0,,59.0,0.0,0.04933426,-0.04933426,1.0
735,ID_384,333346,250.0,300.0,9145.0,14.0,11.0,4.0,2.0,57.67857142857143,0.0018726592,0.04933426,-0.047461603,0.0
736,ID_360,333346,250.0,300.0,10293.0,12.0,9.0,2.0,1.0,52.92857142857143,,,,0.0
737,ID_2041,333346,250.0,300.0,13142.0,22.0,18.0,5.0,,62.35714285714285,0.0073863636,0.04933426,-0.041947898,0.0
738,ID_630,333346,250.0,300.0,4286.0,10.0,9.0,2.0,1.0,57.21428571428572,0.012080537,0.04933426,-0.037253726,0.0
739,ID_757,333346,250.0,300.0,413220.0,73.0,61.0,29.0,22.0,56.2625,0.043572985,0.04933426,-0.005761277,0.0
740,ID_2351,333346,250.0,300.0,3659.0,12.0,10.0,5.0,1.0,56.92857142857143,,,,0.0
741,ID_1967,333346,250.0,300.0,34966.0,29.0,26.0,9.0,2.0,71.36363636363636,0.091790564,0.04933426,0.0424563,0.0
742,ID_547,333346,250.0,300.0,2479.0,3.0,2.0,1.0,,79.0,,,,0.0
743,ID_1559,333346,250.0,300.0,128462.0,37.0,28.0,18.0,290.0,58.5,0.3873215,0.04933426,0.3379872,0.0
744,ID_2866,333346,250.0,300.0,289747.0,48.0,39.0,18.0,3.0,59.51851851851852,0.030898876,0.04933426,-0.018435385,0.0
745,ID_40,333346,250.0,300.0,24428.0,10.0,10.0,5.0,,66.16666666666667,0.024886878,0.053200476,-0.028313598,0.0
746,ID_2218,333346,250.0,300.0,77337.0,126.0,114.0,64.0,2.0,63.28915662650602,0.01746725,0.053200476,-0.035733227,0.0
747,ID_2357,333346,250.0,300.0,183112.0,30.0,26.0,13.0,10.0,65.125,0.03275705,0.053200476,-0.01657721,0.0
748,ID_332,333346,250.0,300.0,278945.0,48.0,41.0,16.0,3.0,57.46376811594203,0.0071813287,0.053200476,-0.042152934,0.0
749,ID_2648,333346,250.0,300.0,412320.0,41.0,29.0,14.0,9.0,56.8936170212766,0.036812298,0.053200476,-0.012521964,0.0
750,ID_2596,333346,250.0,300.0,110234.0,193.0,169.0,86.0,12.0,65.04132231404958,0.0027635216,0.04933426,-0.04657074,0.0
751,ID_3425,333346,250.0,300.0,12591.0,3.0,2.0,1.0,1.0,62.0,,,,0.0
752,ID_95,333346,250.0,300.0,4559.0,6.0,6.0,2.0,1.0,60.2,0.011049724,0.04933426,-0.038284536,0.0
753,ID_1651,333346,250.0,300.0,53301.0,8.0,8.0,4.0,1.0,55.07142857142857,0.008242567,0.053200476,-0.04495791,0.0
754,ID_809,333346,250.0,300.0,5940.0,10.0,8.0,3.0,5.0,85.0,,,,0.0
755,ID_3132,333346,250.0,300.0,3199.0,14.0,14.0,6.0,,58.29166666666666,,,,0.0
756,ID_32,333346,250.0,300.0,4788.0,3.0,3.0,1.0,1.0,64.0,0.004088785,0.04933426,-0.045245476,0.0
757,ID_199,333346,,,,,,,,,,,,
758,ID_286,333346,250.0,300.0,323892.0,96.0,69.0,33.0,36.0,17.482142857142858,0.007518797,0.04933426,-0.041815463,0.0
759,ID_3516,333346,250.0,300.0,16338.0,12.0,9.0,4.0,1.0,61.21428571428572,0.013110846,0.04933426,-0.036223415,0.0
760,ID_2252,333346,250.0,300.0,34361.0,25.0,21.0,8.0,6.0,61.193548387096776,0.0033361134,0.04933426,-0.04599815,0.0
761,ID_215,333346,250.0,300.0,5784.0,11.0,8.0,4.0,1.0,68.61538461538461,0.00389755,0.04933426,-0.04543671,0.0
762,ID_1650,333346,250.0,300.0,8714.0,70.0,21.0,4.0,54.0,49.40506329113924,0.061469935,0.04933426,0.012135671,1.0
763,ID_2029,333346,250.0,300.0,9038.0,22.0,20.0,10.0,3.0,47.76923076923077,0.014566642,0.04933426,-0.03476762,0.0
764,ID_3185,333346,250.0,300.0,31730.0,11.0,7.0,6.0,,71.52173913043478,0.035885166,0.04933426,-0.013449094,0.0
765,ID_3201,333346,250.0,300.0,6838.0,29.0,14.0,5.0,5.0,53.70967741935484,0.07713126,0.04933426,0.027796997,0.0
766,ID_2331,333346,250.0,300.0,85030.0,133.0,99.0,36.0,113.0,47.95348837209303,0.087385744,0.04933426,0.03805148,0.0
767,ID_718,333346,250.0,300.0,31501.0,21.0,15.0,6.0,1.0,53.78787878787879,0.009396637,0.04933426,-0.039937623,0.0
768,ID_3420,333346,250.0,300.0,64677.0,12.0,1.0,1.0,1.0,51.42857142857143,0.66320646,0.04933426,0.6138722,1.0
769,ID_650,333346,250.0,300.0,137852.0,48.0,27.0,10.0,57.0,64.33333333333333,,,,0.0
770,ID_2688,333346,250.0,300.0,2468.0,12.0,12.0,8.0,,67.41666666666667,,,,0.0
771,ID_1514,333346,250.0,300.0,104826.0,147.0,122.0,73.0,10.0,64.5027027027027,0.013662736,0.053200476,-0.035671525,0.0
772,ID_366,333346,250.0,300.0,31278.0,26.0,19.0,7.0,2.0,51.45161290322581,0.0030549897,0.04933426,-0.04627927,0.0
773,ID_1408,333346,250.0,300.0,15678.0,8.0,6.0,1.0,2.0,65.75,,,,0.0
774,ID_3302,333346,250.0,300.0,21743.0,20.0,19.0,6.0,2.0,67.53571428571429,0.0033407572,0.04933426,-0.045993503,0.0
775,ID_920,333346,250.0,300.0,90491.0,35.0,33.0,22.0,1.0,61.55102040816327,0.0148112755,0.04933426,-0.034522984,0.0
776,ID_1222,333346,250.0,300.0,41424.0,37.0,33.0,10.0,11.0,45.16326530612245,0.021028038,0.04933426,-0.028306223,0.0
777,ID_1005,333346,250.0,300.0,57714.0,108.0,90.0,42.0,4.0,59.9125,0.020134227,0.04933426,-0.029200034,0.0
778,ID_2263,333346,250.0,300.0,9127.0,21.0,18.0,7.0,1.0,40.07692307692308,0.01446281,0.04933426,-0.03487145,0.0
779,ID_318,333346,250.0,300.0,205473.0,118.0,100.0,42.0,3.0,63.39877300613497,0.041791044,0.04933426,-0.007543217,0.0
780,ID_2198,333346,250.0,300.0,262171.0,22.0,13.0,3.0,2.0,50.85714285714285,0.46381894,0.053200476,0.41448468,0.0
781,ID_35,333346,250.0,300.0,41066.0,22.0,17.0,5.0,2.0,72.67857142857143,0.018518519,0.053200476,-0.030815743,0.0
782,ID_701,333346,250.0,300.0,40024.0,37.0,34.0,18.0,3.0,63.41269841269841,0.010914052,0.053200476,-0.03842021,0.0
783,ID_29,333346,250.0,300.0,23549.0,8.0,3.0,2.0,5.0,62.6,0.010270775,0.04933426,-0.039063487,0.0
784,ID_2127,333346,250.0,300.0,11581.0,40.0,38.0,16.0,2.0,70.35185185185185,0.003690037,0.04933426,-0.045644224,0.0
785,ID_2483,333346,250.0,300.0,4609473.0,1890.0,1600.0,769.0,277.0,67.94117647058823,0.19375673,0.053200476,0.14055625,0.0
786,ID_2003,333346,250.0,300.0,1744086.0,492.0,419.0,232.0,105.0,60.31985294117647,0.11139241,0.053200476,0.05819193,0.0
787,ID_2891,333346,250.0,300.0,7290.0,9.0,9.0,7.0,10.0,66.81818181818181,0.06352459,0.04933426,0.014190328,0.0
788,ID_1572,333346,250.0,300.0,22079.0,14.0,11.0,6.0,1.0,54.208333333333336,0.001992032,0.04933426,-0.04734223,0.0
789,ID_70,333346,250.0,300.0,21419.0,18.0,11.0,1.0,20.0,43.57142857142857,,,,0.0
